word1	word2	word1(sense)	word2(sense)	POS	mean	sd	type
저고리	덧저고리	저고리001	덧저고리001	명사	3.88	1.04	하위어
저고리	동옷	저고리001	동옷001	명사	3.45	1.29	하위어
저고리	동의	저고리001	동의010	명사	3.69	1.07	하위어
저고리	동저고리	저고리001	동저고리001	명사	3.88	1.11	하위어
저고리	민저고리	저고리001	민저고리001	명사	3.88	1.11	하위어
저고리	반회장저고리	저고리001	반회장저고리001	명사	3.85	1.1	하위어
저고리	배내옷	저고리001	배내옷001	명사	3.62	1.25	하위어
저고리	배냇저고리	저고리001	배냇저고리001	명사	3.82	1.06	하위어
저고리	베적삼	저고리001	베적삼001	명사	3.47	1.25	하위어
저고리	삼회장저고리	저고리001	삼회장저고리001	명사	3.94	1.12	하위어
저고리	속저고리	저고리001	속저고리001	명사	3.88	1.12	하위어
저고리	솜저고리	저고리001	솜저고리001	명사	3.88	1.13	하위어
저고리	핫저고리	저고리001	핫저고리001	명사	3.79	1.19	하위어
저고리	회장저고리	저고리001	회장저고리001	명사	3.76	1.14	하위어
저금	예금	저금002	예금001	명사	3.69	1.08	하위어
저금	예탁	저금002	예탁001	명사	3.88	1.1	하위어
저금	적금	저금002	적금004	명사	3.83	1.18	하위어
저금	적립예금	저금002	적립예금001	명사	3.86	1.06	하위어
저금통	항통	저금통001	항통002	명사	3.67	1.19	하위어
저기압	열대저기압	저기압001	열대저기압001	명사	3.89	1.12	하위어
저녁	어제저녁	저녁001	어제저녁001	명사	3.66	1.22	하위어
저녁	엊저녁	저녁001	엊저녁001	명사	3.74	1.26	하위어
저당권	근저당	저당권001	근저당001	명사	3.86	1.15	하위어
저서	백가	저서001	백가002	명사	3.68	1.1	하위어
저서	백가서	저서001	백가서001	명사	3.72	1.23	하위어
저서	역저	저서001	역저001	명사	3.55	1.19	하위어
저서	유저	저서001	유저002	명사	3.39	1.25	하위어
저서	주저	저서001	주저001	명사	3.64	1.2	하위어
저수지	수산제	저수지001	수산제001	명사	3.76	1.13	하위어
저수지	유수지	저수지001	유수지001	명사	3.51	1.21	하위어
저술	명저	저술001	명저001	명사	3.45	1.2	하위어
저술	저	저술001	저015	명사	3.31	1.29	하위어
저술	졸저	저술001	졸저001	명사	3.55	1.26	하위어
저술	편술	저술001	편술001	명사	3.51	1.27	하위어
저술	편저	저술001	편저003	명사	3.52	1.12	하위어
저어새	따오기	저어새002	따오기001	명사	3.6	1.23	하위어
저어새	따옥새	저어새002	따옥새001	명사	3.88	1.14	하위어
저어새	주로	저어새002	주로004	명사	3.79	1.13	하위어
저온	극저온	저온001	극저온001	명사	3.87	1.07	하위어
저울	천평칭	저울001	천평칭001	명사	3.83	1.13	하위어
저작	원저	저작003	원저001	명사	3.34	1.27	하위어
저작권	복제권	저작권001	복제권001	명사	3.67	1.13	하위어
저작기	이	저작기002	이004	명사	3.67	1.21	하위어
저장	염장	저장005	염장008	명사	3.56	1.19	하위어
저지	만집	저지003	만집001	명사	3.58	1.2	하위어
저축	비축	저축005	비축001	명사	3.4	1.2	하위어
저택	공저	저택002	공저001	명사	3.77	1.2	하위어
저택	사관	저택002	사관021	명사	3.66	1.15	하위어
저택	사저	저택002	사저002	명사	3.46	1.22	하위어
저항	항균	저항001	항균001	명사	3.4	1.22	하위어
저항력	면역력	저항력001	면역력001	명사	3.42	1.22	하위어
저항력	정지마찰력	저항력001	정지마찰력001	명사	3.71	1.17	하위어
저항력	마찰력	저항력002	마찰력001	명사	3.58	1.11	하위어
저항력	안정도	저항력002	안정도002	명사	3.74	1.11	하위어
저항력	항력	저항력002	항력001	명사	3.67	1.19	하위어
저항성	내성	저항성002	내성008	명사	3.52	1.15	하위어
저항성	내성	저항성002	내성009	명사	3.56	1.21	하위어
적	가상적	적015	가상적001	명사	3.81	1.15	하위어
적	가적	적015	가적004	명사	3.59	1.15	하위어
적	강구	적015	강구008	명사	3.63	1.16	하위어
적	강적	적015	강적001	명사	3.82	1.02	하위어
적	경적	적015	경적001	명사	3.79	1.24	하위어
적	공적	적015	공적003	명사	3.53	1.29	하위어
적	군로	적015	군로001	명사	3.79	1.21	하위어
적	내적	적015	내적003	명사	3.67	1.2	하위어
적	법적	적015	법적003	명사	3.64	1.11	하위어
적	부로	적015	부로004	명사	3.77	1.19	하위어
적	부수	적015	부수004	명사	3.82	1.13	하위어
적	부획	적015	부획001	명사	3.57	1.14	하위어
적	불적	적015	불적003	명사	3.67	1.09	하위어
적	사적	적015	사적011	명사	3.68	1.18	하위어
적	생구	적015	생구001	명사	3	1.31	하위어
적	소적	적015	소적003	명사	3.77	1.15	하위어
적	외구	적015	외구003	명사	3.6	1.24	하위어
적	외적	적015	외적004	명사	3.78	1.12	하위어
적	전로	적015	전로007	명사	3.71	1.05	하위어
적	정적	적015	정적008	명사	3.62	1.2	하위어
적	조적	적015	조적004	명사	3.65	1.21	하위어
적	포로	적015	포로001	명사	3.33	1.29	하위어
적	피오더블유	적015	피오더블유001	명사	3.57	1.2	하위어
적	동적	적021	동적002	명사	3.71	1.15	하위어
적	호적	적021	호적002	명사	3.33	1.23	하위어
적금	저류	적금003	저류004	명사	3.5	1.13	하위어
적금	저적	적금003	저적004	명사	3.46	1.21	하위어
적기	적요	적기008	적요002	명사	3.45	1.11	하위어
적담	피가래	적담001	피가래001	명사	3.21	1.22	하위어
적담	혈담	적담001	혈담001	명사	3.48	1.28	하위어
적령자	적역	적령자001	적역003	명사	3.44	1.19	하위어
적령자	적임	적령자001	적임002	명사	3.31	1.27	하위어
적령자	적임자	적령자001	적임자001	명사	3.29	1.27	하위어
적립금	준비금	적립금001	준비금003	명사	3.39	1.18	하위어
적립금	정화준비금	적립금002	정화준비금001	명사	3.68	1.19	하위어
적립금	준비금	적립금002	준비금004	명사	3.41	1.27	하위어
적삼	속적삼	적삼001	속적삼001	명사	3.58	1.19	하위어
적선	해적선	적선002	해적선001	명사	3.59	1.3	하위어
적수	맞적수	적수010	맞적수001	명사	3.66	1.06	하위어
적수	약적	적수010	약적001	명사	3.59	1.28	하위어
적외선	근적외선	적외선001	근적외선001	명사	3.87	1.05	하위어
적외선	원적외선	적외선001	원적외선001	명사	3.94	1.16	하위어
적요	생기	적요002	생기004	명사	3.43	1.19	하위어
적요	약기	적요002	약기004	명사	3.69	1.24	하위어
적용	인비	적용001	인비003	명사	3.52	1.18	하위어
적용	준용	적용001	준용001	명사	3.39	1.16	하위어
적응	순응	적응002	순응001	명사	3.39	1.2	하위어
적재	과적	적재005	과적002	명사	3.56	1.09	하위어
적재	과적재	적재005	과적재001	명사	3.57	1.13	하위어
적재	만재	적재005	만재002	명사	3.56	1.12	하위어
적재	박재	적재005	박재002	명사	3.66	1.2	하위어
적재	선재	적재005	선재005	명사	3.53	1.26	하위어
적재	장선	적재005	장선004	명사	3.38	1.27	하위어
적재	적출	적재005	적출005	명사	3.04	1.29	하위어
적재	주재	적재005	주재005	명사	3.71	1.18	하위어
적재	탑재	적재005	탑재001	명사	3.36	1.29	하위어
적합	억중	적합001	억중001	명사	3.34	1.37	하위어
적합	적법성	적합001	적법성001	명사	3.64	1.17	하위어
적합	절지	적합001	절지001	명사	3.41	1.3	하위어
전	그전	전009	그전001	명사	3.63	1.24	하위어
전	이전	전009	이전004	명사	3.65	1.21	하위어
전	일자	전009	일자008	명사	3.36	1.24	하위어
전	일작	전009	일작003	명사	2.97	1.32	하위어
전	일전	전009	일전006	명사	3.44	1.25	하위어
전	사전	전010	사전016	명사	3.27	1.38	하위어
전	산전	전010	산전005	명사	3.51	1.29	하위어
전	식전	전010	식전002	명사	3.56	1.33	하위어
전	식전	전010	식전003	명사	3.61	1.13	하위어
전	엊그저께	전010	엊그저께001	명사	3.17	1.29	하위어
전	연전	전010	연전001	명사	3.43	1.35	하위어
전	월전	전010	월전001	명사	3.3	1.29	하위어
전	전전	전010	전전016	명사	3.35	1.32	하위어
전	직전	전010	직전002	명사	3.53	1.26	하위어
전	해전	전010	해전001	명사	3.34	1.27	하위어
전	감국전	전023	감국전001	명사	3.84	1.05	하위어
전	감자전	전023	감자전001	명사	3.86	1.03	하위어
전	국화떡	전023	국화떡001	명사	3.28	1.28	하위어
전	국화전	전023	국화전002	명사	3.92	1.15	하위어
전	김치전	전023	김치전001	명사	3.98	1.1	하위어
전	녹두부침개	전023	녹두부침개001	명사	3.8	1.1	하위어
전	녹두전	전023	녹두전001	명사	3.98	1.09	하위어
전	녹두전병	전023	녹두전병001	명사	3.84	1.06	하위어
전	녹두지짐	전023	녹두지짐001	명사	3.92	1.11	하위어
전	밀전병	전023	밀전병001	명사	3.7	1.13	하위어
전	파전	전023	파전001	명사	3.95	0.99	하위어
전	호박전	전023	호박전001	명사	4.14	1.04	하위어
전	목물전	전030	목물전001	명사	3.66	1.18	하위어
전	시전	전030	시전002	명사	3.54	1.18	하위어
전가	전하	전가009	전하006	명사	3.53	1.2	하위어
전각	빈전	전각007	빈전002	명사	3.46	1.1	하위어
전각	판각	전각007	판각002	명사	3.54	1.12	하위어
전각	판전	전각007	판전001	명사	3.65	1.13	하위어
전개	발전	전개003	발전002	명사	3.23	1.33	하위어
전개	급진전	전개004	급진전001	명사	3.5	1.28	하위어
전건	개폐기	전건004	개폐기001	명사	3.54	1.18	하위어
전건	스위치	전건004	스위치001	명사	3.53	1.16	하위어
전건	전기개폐기	전건004	전기개폐기001	명사	3.43	1.2	하위어
전광	전짓불	전광002	전짓불001	명사	3.1	1.29	하위어
전구	꼬마전구	전구012	꼬마전구001	명사	3.97	1.09	하위어
전구	백열전구	전구012	백열전구001	명사	3.9	1.11	하위어
전구	알전구	전구012	알전구001	명사	4	1.03	하위어
전구	알전등	전구012	알전등001	명사	3.68	1.11	하위어
전구	플래시전구	전구012	플래시전구001	명사	3.89	1.01	하위어
전극	격자	전극002	격자003	명사	3.56	1.16	하위어
전극	그리드	전극002	그리드003	명사	3.74	1.18	하위어
전극	마이너스	전극002	마이너스002	명사	3.59	1.25	하위어
전극	베이스	전극002	베이스002	명사	3.55	1.21	하위어
전극	양	전극002	양023	명사	3.53	1.07	하위어
전극	양극	전극002	양극004	명사	3.82	1.11	하위어
전극	양전극	전극002	양전극001	명사	3.84	1.08	하위어
전극	음	전극002	음012	명사	3.43	1.18	하위어
전극	음극	전극002	음극002	명사	3.85	1.11	하위어
전극	음전극	전극002	음전극001	명사	3.82	1.09	하위어
전극	이극	전극002	이극001	명사	3.57	1.14	하위어
전극	정전극	전극002	정전극001	명사	3.66	1.09	하위어
전극	컬렉터	전극002	컬렉터001	명사	3.65	1.27	하위어
전극	타깃	전극002	타깃003	명사	3.59	1.18	하위어
전극	플러스극	전극002	플러스극001	명사	3.83	1.13	하위어
전근	좌천	전근005	좌천001	명사	3.46	1.28	하위어
전기	본전	전기017	본전002	명사	3.5	1.35	하위어
전기	열전	전기017	열전002	명사	3.78	1.04	하위어
전기	위인전기	전기017	위인전기001	명사	3.89	1.14	하위어
전기	입지전	전기017	입지전001	명사	3.58	1.27	하위어
전기	자서전	전기017	자서전001	명사	3.52	1.28	하위어
전기	자전	전기017	자전006	명사	3.41	1.27	하위어
전기	정전	전기017	정전006	명사	3.59	1.2	하위어
전기	평전	전기017	평전003	명사	3.59	1.26	하위어
전기	행장	전기017	행장002	명사	3.3	1.19	하위어
전기	고압	전기021	고압004	명사	3.57	1.3	하위어
전기	고압전기	전기021	고압전기001	명사	3.93	1.02	하위어
전기	고전압	전기021	고전압001	명사	3.7	1.13	하위어
전기	마찰전기	전기021	마찰전기001	명사	3.83	1.21	하위어
전기	화력전기	전기021	화력전기001	명사	3.89	1.16	하위어
전기량	차지	전기량001	차지013	명사	3.44	1.18	하위어
전기량	하전	전기량001	하전006	명사	3.52	1.17	하위어
전날	거거일	전날001	거거일001	명사	3.52	1.17	하위어
전날	그끄저께	전날001	그끄저께001	명사	3.08	1.3	하위어
전날	그끄제	전날001	그끄제001	명사	3.13	1.35	하위어
전날	삼작일	전날001	삼작일001	명사	3.3	1.23	하위어
전날	이브	전날001	이브001	명사	3.24	1.38	하위어
전날	작일	전날001	작일001	명사	3.26	1.28	하위어
전날	재작	전날001	재작002	명사	3.43	1.18	하위어
전날	재작일	전날001	재작일001	명사	3.2	1.33	하위어
전날	전전날	전날001	전전날002	명사	3.4	1.19	하위어
전년	객년	전년002	객년001	명사	3.33	1.19	하위어
전년	객세	전년002	객세001	명사	3.51	1.23	하위어
전년	거거년	전년002	거거년001	명사	3.54	1.25	하위어
전년	거세	전년002	거세004	명사	3.62	1.11	하위어
전년	고세	전년002	고세003	명사	3.55	1.16	하위어
전년	그러께	전년002	그러께001	명사	3.24	1.24	하위어
전년	석년	전년002	석년002	명사	3.52	1.14	하위어
전년	석세	전년002	석세001	명사	3.42	1.19	하위어
전년	선년	전년002	선년001	명사	3.47	1.21	하위어
전년	안해	전년002	안해001	명사	3.54	1.21	하위어
전년	작세	전년002	작세001	명사	3.53	1.32	하위어
전년	전세	전년002	전세005	명사	3.43	1.24	하위어
전념	전업	전념002	전업007	명사	3.28	1.17	하위어
전단	삐라	전단011	삐라001	명사	3.62	1.2	하위어
전달	객월	전달002	객월001	명사	3.5	1.24	하위어
전달	거거월	전달002	거거월001	명사	3.42	1.32	하위어
전달	거월	전달002	거월001	명사	3.38	1.32	하위어
전달	선선월	전달002	선선월001	명사	3.43	1.2	하위어
전달	선월	전달002	선월001	명사	3.44	1.28	하위어
전달	작월	전달002	작월001	명사	3.38	1.29	하위어
전달	전삭	전달002	전삭001	명사	3.42	1.15	하위어
전달	전월	전달002	전월002	명사	3.21	1.37	하위어
전달	전전달	전달002	전전달001	명사	3.6	1.21	하위어
전달	전전월	전달002	전전월001	명사	3.31	1.33	하위어
전달	지난달	전달002	지난달001	명사	3.32	1.34	하위어
전달	공여	전달004	공여002	명사	3.23	1.29	하위어
전달	교부	전달004	교부002	명사	3.27	1.25	하위어
전달	구승	전달004	구승001	명사	3.31	1.29	하위어
전달	구전	전달004	구전001	명사	3.35	1.33	하위어
전달	급약	전달004	급약001	명사	3.29	1.24	하위어
전달	급전	전달004	급전001	명사	3.52	1.19	하위어
전달	기증	전달004	기증003	명사	3.04	1.31	하위어
전달	납품	전달004	납품001	명사	3.41	1.22	하위어
전달	반려	전달004	반려004	명사	3.14	1.31	하위어
전달	반환	전달004	반환002	명사	3.31	1.34	하위어
전달	발송	전달004	발송001	명사	3.25	1.28	하위어
전달	방출	전달004	방출001	명사	2.89	1.34	하위어
전달	배달	전달004	배달002	명사	3.41	1.24	하위어
전달	수여	전달004	수여001	명사	3.42	1.27	하위어
전달	수장	전달004	수장015	명사	3.42	1.15	하위어
전달	시달	전달004	시달001	명사	3.34	1.24	하위어
전달	심심상인	전달004	심심상인001	명사	3.45	1.23	하위어
전달	역전	전달004	역전016	명사	3.53	1.2	하위어
전달	인환	전달004	인환003	명사	3.58	1.17	하위어
전달	전기	전달004	전기015	명사	3.49	1.22	하위어
전달	제공	전달004	제공004	명사	3.22	1.36	하위어
전달	증기	전달004	증기004	명사	3.33	1.25	하위어
전달	창달	전달004	창달001	명사	3.11	1.34	하위어
전달	투약	전달004	투약001	명사	3.05	1.26	하위어
전달	투여	전달004	투여001	명사	3	1.37	하위어
전달	패스	전달004	패스005	명사	3.47	1.34	하위어
전달	하달	전달004	하달001	명사	3.42	1.22	하위어
전달	대류	전달005	대류001	명사	3.63	1.18	하위어
전달	반송	전달005	반송006	명사	3.37	1.32	하위어
전달	발신	전달005	발신002	명사	3.33	1.33	하위어
전달	송신	전달005	송신001	명사	3.5	1.24	하위어
전달	송출	전달005	송출002	명사	3.66	1.22	하위어
전달	전도	전달006	전도020	명사	3.33	1.14	하위어
전당	본전	전당009	본전003	명사	3.27	1.26	하위어
전도	열전도	전도019	열전도001	명사	3.85	1.11	하위어
전도	초전기전도	전도019	초전기전도001	명사	3.76	1.11	하위어
전도	질도	전도025	질도001	명사	3.49	1.11	하위어
전동축	광축	전동축001	광축001	명사	3.4	1.27	하위어
전동축	정축	전동축001	정축003	명사	3.58	1.15	하위어
전등	방전등	전등007	방전등001	명사	3.54	1.13	하위어
전등	백열전등	전등007	백열전등001	명사	3.96	1.08	하위어
전등	보안등	전등007	보안등001	명사	3.55	1.16	하위어
전등	손등	전등007	손등003	명사	3.73	1.13	하위어
전등	손전등	전등007	손전등001	명사	3.94	1.1	하위어
전등	전기스탠드	전등007	전기스탠드001	명사	3.72	1.19	하위어
전등	플래시	전등007	플래시001	명사	3.55	1.12	하위어
전등	회중전등	전등007	회중전등001	명사	3.82	1.1	하위어
전등갓	글로브	전등갓001	글로브001	명사	3.38	1.17	하위어
전등갓	외구	전등갓001	외구004	명사	3.63	1.13	하위어
전람회	국전	전람회001	국전005	명사	3.63	1.13	하위어
전람회	국제비엔날레전람회	전람회001	국제비엔날레전람회001	명사	3.81	1.15	하위어
전람회	국화전	전람회001	국화전001	명사	3.9	1.11	하위어
전람회	대한민국미술전람회	전람회001	대한민국미술전람회001	명사	3.84	1.03	하위어
전람회	박람회	전람회001	박람회001	명사	3.23	1.35	하위어
전람회	비엔날레	전람회001	비엔날레001	명사	3.85	1.12	하위어
전람회	시화전	전람회001	시화전001	명사	3.77	1.17	하위어
전래	재래	전래001	재래003	명사	3.1	1.35	하위어
전략	경영전략	전략003	경영전략001	명사	3.85	1.09	하위어
전략	핵전략	전략004	핵전략001	명사	3.86	1.12	하위어
전력	형여	전력002	형여001	명사	3.46	1.18	하위어
전력	핵전력	전력005	핵전력001	명사	3.89	1.15	하위어
전례	은감	전례006	은감001	명사	3.45	1.19	하위어
전류	교류전류	전류002	교류전류001	명사	4.02	1.04	하위어
전류	교번전류	전류002	교번전류001	명사	3.88	1.02	하위어
전류	뇌전파	전류002	뇌전파001	명사	3.7	1.18	하위어
전류	뇌파	전류002	뇌파001	명사	3.35	1.25	하위어
전류	리크	전류002	리크001	명사	3.47	1.22	하위어
전류	에이시	전류002	에이시002	명사	3.58	1.16	하위어
전류	임펄스	전류002	임펄스002	명사	3.79	1.16	하위어
전류	직류전류	전류002	직류전류001	명사	4.02	1.03	하위어
전류	충격전류	전류002	충격전류001	명사	4.01	0.94	하위어
전류	충격파	전류002	충격파002	명사	3.69	1.18	하위어
전립	안올린벙거지	전립001	안올린벙거지001	명사	3.65	1.15	하위어
전망	비전	전망004	비전014	명사	3.42	1.22	하위어
전망	유망	전망004	유망001	명사	3.57	1.23	하위어
전문가	감정인	전문가001	감정인002	명사	3.8	1.14	하위어
전문가	계승인	전문가001	계승인001	명사	3.53	1.14	하위어
전문가	계승자	전문가001	계승자001	명사	2.83	1.35	하위어
전문가	공인중개사	전문가001	공인중개사001	명사	3.78	1.12	하위어
전문가	기사	전문가001	기사018	명사	3.47	1.28	하위어
전문가	능수	전문가001	능수001	명사	3.07	1.35	하위어
전문가	달자	전문가001	달자002	명사	3.56	1.11	하위어
전문가	번역가	전문가001	번역가001	명사	3.7	1.11	하위어
전문가	법률가	전문가001	법률가001	명사	3.85	1	하위어
전문가	변사	전문가001	변사002	명사	3.52	1.2	하위어
전문가	병략가	전문가001	병략가001	명사	3.73	1.17	하위어
전문가	분석가	전문가001	분석가001	명사	3.44	1.32	하위어
전문가	비행가	전문가001	비행가001	명사	3.36	1.19	하위어
전문가	수집가	전문가001	수집가001	명사	3.48	1.31	하위어
전문가	유단자	전문가001	유단자001	명사	3.64	1.29	하위어
전문가	율사	전문가001	율사001	명사	3.54	1.13	하위어
전문가	이론가	전문가001	이론가001	명사	3.42	1.28	하위어
전문가	작업치료사	전문가001	작업치료사001	명사	3.74	1.08	하위어
전문가	잠수공	전문가001	잠수공001	명사	3.82	1.07	하위어
전문가	잠수원	전문가001	잠수원001	명사	3.78	1.12	하위어
전문가	정치가	전문가001	정치가001	명사	3.06	1.33	하위어
전문가	정치꾼	전문가001	정치꾼001	명사	3.45	1.31	하위어
전문가	정치인	전문가001	정치인001	명사	3.34	1.28	하위어
전문가	철인	전문가001	철인002	명사	3.21	1.31	하위어
전문가	철학가	전문가001	철학가001	명사	3.38	1.37	하위어
전문가	컨설턴트	전문가001	컨설턴트001	명사	3.58	1.17	하위어
전문가	코디네이터	전문가001	코디네이터001	명사	3.65	1.18	하위어
전문가	큐레이터	전문가001	큐레이터001	명사	3.58	1.15	하위어
전문가	항공사	전문가001	항공사001	명사	3.61	1.2	하위어
전문가	해결사	전문가001	해결사002	명사	3.23	1.26	하위어
전방	당점	전방009	당점001	명사	2.97	1.35	하위어
전방	본점	전방009	본점002	명사	3.27	1.33	하위어
전방	본포	전방009	본포003	명사	3.17	1.24	하위어
전방	점포	전방009	점포001	명사	3.12	1.36	하위어
전법	정공법	전법003	정공법001	명사	3.59	1.2	하위어
전병	젬병	전병001	젬병002	명사	3.36	1.31	하위어
전보	급전	전보004	급전003	명사	3.54	1.15	하위어
전보	답전	전보004	답전001	명사	3.47	1.25	하위어
전보	반전	전보004	반전012	명사	3.52	1.17	하위어
전보	축전	전보004	축전002	명사	3.47	1.3	하위어
전보	특수전보	전보004	특수전보001	명사	3.91	1.16	하위어
전보	특수취급전보	전보004	특수취급전보001	명사	3.76	1.27	하위어
전보	회전	전보004	회전003	명사	3.49	1.1	하위어
전복	귀전복	전복003	귀전복001	명사	3.84	1.15	하위어
전복	복	전복003	복018	명사	3.76	1.17	하위어
전복	생포	전복003	생포003	명사	3.58	1.17	하위어
전복	전포	전복003	전포004	명사	3.84	1.16	하위어
전복	포	전복003	포019	명사	3.85	1.11	하위어
전부	송두리	전부005	송두리001	명사	3.48	1.25	하위어
전부	일식	전부005	일식001	명사	3.13	1.32	하위어
전부	일판	전부005	일판002	명사	3.24	1.21	하위어
전부	전문	전부005	전문002	명사	3.26	1.25	하위어
전분	글리코겐	전분006	글리코겐001	명사	3.58	1.24	하위어
전분	당원질	전분006	당원질001	명사	3.59	1.2	하위어
전사	여전사	전사025	여전사001	명사	3.82	1.09	하위어
전선	불연속선	전선008	불연속선001	명사	3.49	1.26	하위어
전선	온난전선	전선008	온난전선001	명사	3.85	1.01	하위어
전선	장마전선	전선008	장마전선001	명사	3.97	1.15	하위어
전선	한랭전선	전선008	한랭전선001	명사	3.86	1.04	하위어
전선	고압선	전선011	고압선001	명사	3.95	1.06	하위어
전선	고압전선	전선011	고압전선001	명사	3.91	1.02	하위어
전선	배선	전선011	배선003	명사	3.63	1.19	하위어
전선	배전선	전선011	배전선001	명사	3.61	1.15	하위어
전선	송전선	전선011	송전선001	명사	3.69	1.11	하위어
전선	저압선	전선011	저압선001	명사	3.75	1.24	하위어
전선	케이블	전선011	케이블003	명사	3.83	1.13	하위어
전선	코드	전선011	코드007	명사	3.68	1.28	하위어
전선	통신선	전선011	통신선002	명사	3.85	1.11	하위어
전선	방비선	전선015	방비선001	명사	3.51	1	하위어
전선	방선	전선015	방선002	명사	3.59	1.07	하위어
전선	방어선	전선015	방어선001	명사	3.53	1.14	하위어
전선	전방	전선015	전방002	명사	3.28	1.22	하위어
전선	최전방	전선015	최전방001	명사	3.56	1.2	하위어
전송	발견	전송001	발견002	명사	3.33	1.19	하위어
전송	북송	전송001	북송002	명사	2.95	1.27	하위어
전송	사신	전송001	사신017	명사	3.42	1.28	하위어
전송	송별	전송001	송별001	명사	3.08	1.29	하위어
전송	송장	전송001	송장004	명사	3.38	1.27	하위어
전송	송전	전송001	송전003	명사	3.59	1.26	하위어
전송	송출	전송001	송출001	명사	3.34	1.24	하위어
전송	업로드	전송001	업로드001	명사	3.66	1.17	하위어
전송	장송	전송001	장송003	명사	3.2	1.25	하위어
전송	전운	전송001	전운004	명사	3.61	1.16	하위어
전송	파송	전송001	파송001	명사	3.41	1.31	하위어
전송	데이터전송	전송005	데이터전송001	명사	3.93	1.12	하위어
전송	봉송	전송005	봉송001	명사	3.49	1.14	하위어
전송	타보	전송005	타보002	명사	3.73	1.13	하위어
전송	타전	전송005	타전002	명사	3.33	1.22	하위어
전송로	중계선	전송로001	중계선001	명사	3.7	1.13	하위어
전수	촌옹	전수001	촌옹001	명사	3.44	1.26	하위어
전수	부자상전	전수010	부자상전001	명사	3.41	1.17	하위어
전술	사상전	전술004	사상전001	명사	3.76	1.13	하위어
전술	인해전술	전술004	인해전술001	명사	4.05	1.03	하위어
전술	전기	전술004	전기025	명사	3.52	1.21	하위어
전술	화해전술	전술004	화해전술001	명사	3.81	0.97	하위어
전술	전법	전술005	전법003	명사	3.57	1.25	하위어
전승	구비	전승002	구비001	명사	3.27	1.21	하위어
전승	민간전승	전승002	민간전승001	명사	3.72	1.13	하위어
전시	개인전	전시004	개인전001	명사	3.76	1.21	하위어
전시회	공모전	전시회001	공모전001	명사	3.31	1.35	하위어
전시회	패션쇼	전시회001	패션쇼001	명사	3.48	1.26	하위어
전신	내전	전신012	내전005	명사	3.7	1.22	하위어
전신	무선전신	전신012	무선전신001	명사	3.94	0.98	하위어
전신	무전	전신012	무전004	명사	3.53	1.14	하위어
전신	유선전신	전신012	유선전신001	명사	3.65	1.16	하위어
전압	고압	전압002	고압002	명사	3.62	1.26	하위어
전압	과전압	전압002	과전압001	명사	3.96	1.11	하위어
전압	과전압	전압002	과전압002	명사	3.88	1.1	하위어
전압	바이어스	전압002	바이어스003	명사	3.52	1.18	하위어
전압	바이어스전압	전압002	바이어스전압001	명사	3.95	1.14	하위어
전압	저압	전압002	저압003	명사	3.76	1.18	하위어
전애	사애	전애002	사애001	명사	3.34	1.32	하위어
전염병	간염	전염병001	간염001	명사	3.39	1.27	하위어
전염병	급성전염병	전염병001	급성전염병001	명사	3.88	1.06	하위어
전염병	단독	전염병001	단독001	명사	3.72	1.17	하위어
전염병	단진	전염병001	단진001	명사	3.66	1.12	하위어
전염병	단표	전염병001	단표001	명사	3.71	1.15	하위어
전염병	만성전염병	전염병001	만성전염병001	명사	3.89	1.12	하위어
전염병	법정전염병	전염병001	법정전염병001	명사	3.94	1.14	하위어
전염병	사교병	전염병001	사교병001	명사	3.38	1.28	하위어
전염병	성병	전염병001	성병002	명사	3.53	1.3	하위어
전염병	소두	전염병001	소두006	명사	3.83	1.05	하위어
전염병	수두	전염병001	수두001	명사	4	1.12	하위어
전염병	수포창	전염병001	수포창001	명사	3.79	1.08	하위어
전염병	신고전염병	전염병001	신고전염병001	명사	3.94	1.1	하위어
전염병	악역	전염병001	악역003	명사	3.52	1.2	하위어
전염병	역병	전염병001	역병002	명사	3.83	1.14	하위어
전염병	작은마마	전염병001	작은마마001	명사	3.76	1.11	하위어
전염병	적유풍	전염병001	적유풍001	명사	3.72	1.12	하위어
전염병	탄저	전염병001	탄저001	명사	3.86	1.08	하위어
전염병	탄저병	전염병001	탄저병002	명사	3.69	1.11	하위어
전염병	탄저열	전염병001	탄저열001	명사	3.7	1.15	하위어
전염병	트라코마	전염병001	트라코마001	명사	3.5	1.21	하위어
전염병	페트병	전염병001	페트병001	명사	3.55	1.3	하위어
전염병	풍단	전염병001	풍단001	명사	3.86	1.11	하위어
전염병	풍진	전염병001	풍진001	명사	3.81	1.09	하위어
전염병	홍사창	전염병001	홍사창001	명사	3.76	1.06	하위어
전염병	화단	전염병001	화단003	명사	3.61	1.14	하위어
전염병	화류병	전염병001	화류병001	명사	3.48	1.29	하위어
전염병	황열	전염병001	황열001	명사	3.86	1.1	하위어
전염병	황열병	전염병001	황열병001	명사	3.83	1.09	하위어
전왕	상왕	전왕001	상왕001	명사	3.23	1.34	하위어
전위	활동전위	전위014	활동전위001	명사	3.94	1.07	하위어
전이	전사	전이005	전사036	명사	3.43	1.2	하위어
전이	천임	전이005	천임001	명사	3.44	1.22	하위어
전자	광전자	전자007	광전자001	명사	3.89	1.02	하위어
전자	빛전자	전자007	빛전자001	명사	3.96	1.03	하위어
전자	열전자	전자007	열전자001	명사	3.92	1.03	하위어
전자	음전자	전자007	음전자001	명사	4	1.14	하위어
