word1	word2	word1(sense)	word2(sense)	POS	mean	sd	type
전입되다	전출되다	전입되다002	전출되다002	동사	4.07	1.04	반대말
전입자	전출자	전입자002	전출자002	명사	4.14	1.01	반대말
전자시계	기계시계	전자시계001	기계시계001	명사	3.69	1.22	반대말
전장	후장	전장009	후장002	명사	3.86	1.1	반대말
전재	내년	전재006	내년001	명사	3.54	1.2	반대말
전재	내자	전재006	내자007	명사	3.83	1.11	반대말
전재	익년	전재006	익년003	명사	3.72	1.14	반대말
전전	전후	전전016	전후008	명사	3.91	1.19	반대말
전정	뒷마당	전정007	뒷마당001	명사	3.85	1.09	반대말
전족	뒷발	전족002	뒷발001	명사	3.7	1.1	반대말
전지	후지	전지017	후지005	명사	3.8	1.11	반대말
전진	후진	전진002	후진003	명사	4.12	1.05	반대말
전진하다	배진하다	전진하다002	배진하다003	동사	3.7	1.23	반대말
전진하다	후진하다	전진하다002	후진하다002	동사	4.28	0.92	반대말
전차	후차	전차005	후차002	명사	3.95	1.03	반대말
전차	전대	전차018	전대012	명사	3.84	1.15	반대말
전처	후처	전처001	후처001	명사	3.81	1.2	반대말
전첩	전패	전첩001	전패001	명사	3.97	1.02	반대말
전첩하다	전패하다	전첩하다001	전패하다001	동사	3.88	1.13	반대말
전첩하다	전패하다	전첩하다002	전패하다004	동사	3.96	1.13	반대말
전출	전입	전출001	전입001	명사	4.2	0.96	반대말
전출	전입	전출002	전입002	명사	4.16	0.99	반대말
전출생	전입생	전출생001	전입생001	명사	4	0.98	반대말
전출자	전입자	전출자001	전입자001	명사	4.16	1.04	반대말
전출하다	전입하다	전출하다001	전입하다001	동사	4.17	0.99	반대말
전출하다	전입하다	전출하다002	전입하다002	동사	4.06	1.07	반대말
전통시	현대시	전통시001	현대시001	명사	3.79	1.16	반대말
전패	승전	전패005	승전006	명사	3.96	1.12	반대말
전패	전승	전패005	전승005	명사	3.91	1.05	반대말
전패	전첩	전패005	전첩002	명사	3.81	1.07	반대말
전패국	승전국	전패국001	승전국001	명사	3.93	1.09	반대말
전패하다	전승하다	전패하다001	전승하다001	동사	4.21	0.97	반대말
전패하다	전승하다	전패하다004	전승하다004	동사	3.87	1.12	반대말
전편	후편	전편002	후편002	명사	3.84	1.08	반대말
전항	후항	전항001	후항001	명사	3.91	1.1	반대말
전해질	비전해질	전해질001	비전해질001	명사	4.09	1.01	반대말
절대권	대인권	절대권002	대인권001	명사	3.63	1.19	반대말
절대권	상대권	절대권002	상대권001	명사	3.92	1.11	반대말
절대권	상대권리	절대권002	상대권리001	명사	3.74	1.12	반대말
절대주의	상대설	절대주의004	상대설001	명사	3.74	1.2	반대말
절인사	입인사	절인사001	입인사001	명사	3.74	1.19	반대말
절필	원필	절필002	원필001	명사	3.71	1.13	반대말
절하	절상	절하001	절상001	명사	3.95	1.05	반대말
절하하다	절상하다	절하하다001	절상하다001	동사	4.14	1.04	반대말
절혼	결혼	절혼002	결혼001	명사	3.79	1.06	반대말
젊다	늙다	젊다003	늙다004	형용사	4.22	0.97	반대말
점가	점감	점가001	점감001	명사	3.66	1.27	반대말
점감하다	점가하다	점감하다001	점가하다001	동사	3.95	1.12	반대말
점강법	클라이맥스	점강법001	클라이맥스003	명사	3.68	1.16	반대말
점강식	점층식	점강식001	점층식001	명사	3.8	1.11	반대말
점등	점락	점등001	점락001	명사	3.84	1.13	반대말
점등하다	점락하다	점등하다001	점락하다001	동사	3.86	1.2	반대말
점등하다	소등하다	점등하다002	소등하다001	동사	4.09	1.04	반대말
점령국	피점령국	점령국001	피점령국001	명사	3.98	1.12	반대말
점음표	단순음부	점음표001	단순음부001	명사	3.47	1.17	반대말
점음표	단순음표	점음표001	단순음표001	명사	3.78	1.17	반대말
점층법	점강법	점층법001	점강법001	명사	3.71	1.16	반대말
점층법	점추법	점층법001	점추법001	명사	3.66	1.21	반대말
접종자	비접종자	접종자001	비접종자001	명사	4	1.18	반대말
정격	변격	정격001	변격001	명사	3.81	1.18	반대말
정관사	부정관사	정관사001	부정관사001	명사	3.77	1.1	반대말
정교분리	정교일치	정교분리001	정교일치001	명사	3.88	1.11	반대말
정교분리	제정일치	정교분리001	제정일치001	명사	3.63	1.12	반대말
정규전	비정규전	정규전001	비정규전001	명사	4.07	1.06	반대말
정기	부정기	정기010	부정기001	명사	3.96	1.06	반대말
정남	동정녀	정남007	동정녀001	명사	3.76	1.17	반대말
정남	처녀	정남007	처녀002	명사	3.79	1.17	반대말
정녀	정부	정녀001	정부001	명사	3.71	1.27	반대말
정녀	정남	정녀004	정남007	명사	3.74	1.21	반대말
정농	타농	정농001	타농001	명사	3.72	1.18	반대말
정답	오답	정답001	오답001	명사	4.1	1.07	반대말
정당파	비정당파	정당파001	비정당파001	명사	3.87	1.17	반대말
정당하다	부당하다	정당하다001	부당하다001	형용사	4.21	0.95	반대말
정당히	부당히	정당히001	부당히001	부사	4.05	1.09	반대말
정도	사도	정도003	사도013	명사	3.84	1.17	반대말
정맥	부조맥	정맥004	부조맥001	명사	3.76	1.15	반대말
정비례	상반비	정비례001	상반비001	명사	3.57	1.22	반대말
정비례	역비례	정비례001	역비례001	명사	3.94	1.13	반대말
정상	비정상	정상002	비정상001	명사	4.09	1.08	반대말
정세포	난	정세포001	난001	명사	3.63	1.17	반대말
정세포	난구	정세포001	난구001	명사	3.53	1.23	반대말
정세포	난자	정세포001	난자001	명사	3.41	1.3	반대말
정세포	알	정세포001	알002	명사	3.24	1.29	반대말
정세포	알세포	정세포001	알세포001	명사	3.72	1.12	반대말
정소	난소	정소007	난소001	명사	3.76	1.15	반대말
정소	알집	정소007	알집001	명사	3.47	1.21	반대말
정소	자실	정소007	자실001	명사	3.38	1.32	반대말
정신노동	근육노동	정신노동001	근육노동001	명사	3.75	1.22	반대말
정신문화	물질문화	정신문화001	물질문화001	명사	4	1.09	반대말
정실	첩	정실001	첩003	명사	3.74	1.23	반대말
정실	측녀	정실001	측녀001	명사	3.81	1.08	반대말
정실	희첩	정실001	희첩001	명사	3.74	1.18	반대말
정심	겉마음	정심007	겉마음001	명사	3.69	1.17	반대말
정오	오야	정오004	오야003	명사	3.56	1.23	반대말
정의항	피정의항	정의항001	피정의항001	명사	3.86	1.05	반대말
정자	오중	정자006	오중006	명사	3.41	1.26	반대말
정자	난자	정자017	난자001	명사	3.74	1.27	반대말
정적	정우	정적008	정우003	명사	3.68	1.13	반대말
정제화	부정제화	정제화001	부정제화001	명사	3.87	1.11	반대말
정제화	비정제화	정제화001	비정제화001	명사	3.97	1.05	반대말
정주행하다	역주행하다	정주행하다001	역주행하다001	동사	4.22	0.96	반대말
정처	희첩	정처001	희첩001	명사	3.68	1.2	반대말
정칙	변칙	정칙001	변칙001	명사	3.83	1.16	반대말
정호	음호	정호001	음호003	명사	3.92	1.06	반대말
정확	부정확	정확001	부정확001	명사	4.09	1.07	반대말
정확하다	부정확하다	정확하다001	부정확하다001	형용사	4.2	1.02	반대말
젖은기침	밭은기침	젖은기침001	밭은기침001	명사	3.5	1.21	반대말
제꽃	딴꽃	제꽃002	딴꽃002	명사	3.63	1.18	반대말
제꽃	타화	제꽃002	타화003	명사	3.78	1.17	반대말
제남	여동생	제남001	여동생001	명사	3.71	1.18	반대말
제대	군 입대	제대001	군입대001	명사	4.04	1.05	반대말
제대	입대	제대001	입대001	명사	4.01	1.09	반대말
제대하다	입대하다	제대하다001	입대하다001	동사	4.2	1.04	반대말
제대하다	입영하다	제대하다001	입영하다001	동사	4.15	1.01	반대말
제사제	사약	제사제001	사약008	명사	3.74	1.15	반대말
제사제	사제	제사제001	사제018	명사	4	1	반대말
제사제	설사제	제사제001	설사제001	명사	3.76	1.11	반대말
제삼자	당인	제삼자001	당인003	명사	3.58	1.25	반대말
제삼자	당자	제삼자001	당자002	명사	3.72	1.19	반대말
제삼자	당지자	제삼자001	당지자001	명사	3.7	1.25	반대말
제삼자	당사자	제삼자002	당사자002	명사	3.84	1.28	반대말
조간	석간	조간004	석간001	명사	3.92	1.15	반대말
조간	석간신문	조간004	석간신문001	명사	3.81	1.2	반대말
조간	석간지	조간004	석간지001	명사	3.81	1.18	반대말
조간신문	석간	조간신문001	석간001	명사	3.93	1.11	반대말
조간신문	석간신문	조간신문001	석간신문001	명사	3.98	1.1	반대말
조간신문	석간지	조간신문001	석간지001	명사	3.83	1.12	반대말
조간지	석간	조간지001	석간001	명사	3.9	1.12	반대말
조간지	석간지	조간지001	석간지001	명사	3.89	1.02	반대말
조고	조비	조고002	조비002	명사	3.69	1.26	반대말
조년	노년	조년003	노년001	명사	3.86	1.13	반대말
조도	늦벼	조도005	늦벼001	명사	3.74	1.2	반대말
조도	만도	조도005	만도002	명사	3.82	1.1	반대말
조도	만화	조도005	만화002	명사	3.62	1.19	반대말
조례	종례	조례006	종례001	명사	3.99	1.13	반대말
조례하다	종례하다	조례하다001	종례하다001	동사	3.98	1.08	반대말
조례하다	종회하다	조례하다001	종회하다002	동사	3.82	1.05	반대말
조모	조부	조모001	조부002	명사	3.71	1.33	반대말
조모	조부	조모002	조부003	명사	3.98	0.98	반대말
조모님	조부님	조모님001	조부님001	명사	3.79	1.1	반대말
조생상	늦뽕	조생상001	늦뽕001	명사	3.69	1.21	반대말
조석수	석조	조석수002	석조002	명사	3.74	1.15	반대말
조세	설밑	조세009	설밑001	명사	3.46	1.18	반대말
조세	역미	조세009	역미001	명사	3.81	1.17	반대말
조숙하다	만숙하다	조숙하다001	만숙하다001	동사	3.78	1.22	반대말
조숙형	만숙형	조숙형001	만숙형001	명사	3.68	1.26	반대말
조양	늦벼	조양001	늦벼001	명사	3.82	1.08	반대말
조양	만도	조양001	만도002	명사	3.85	1.09	반대말
조양	낙양	조양003	낙양003	명사	3.78	1.1	반대말
조양	사양	조양003	사양003	명사	3.47	1.23	반대말
조양	석조	조양003	석조001	명사	3.68	1.18	반대말
조양	석휘	조양003	석휘001	명사	3.52	1.23	반대말
조의조식	호의호식	조의조식001	호의호식001	명사	3.89	1.05	반대말
조이혼율	조혼인율	조이혼율001	조혼인율001	명사	3.87	1.07	반대말
조종	늦벼	조종004	늦벼001	명사	3.64	1.16	반대말
조종	만도	조종004	만도002	명사	3.79	1.21	반대말
조종	만화	조종004	만화002	명사	3.73	1.22	반대말
조찬	성찬	조찬001	성찬001	명사	3.73	1.21	반대말
조참하다	지참하다	조참하다001	지참하다003	동사	3.88	1.1	반대말
조추	모추	조추004	모추002	명사	3.76	1.07	반대말
조추	서릿가을	조추004	서릿가을001	명사	3.71	1.24	반대말
조춘	늦봄	조춘001	늦봄001	명사	3.56	1.29	반대말
조혼하다	만혼하다	조혼하다001	만혼하다001	동사	3.58	1.29	반대말
조화	생화	조화006	생화004	명사	3.99	1.07	반대말
조화파	저조파	조화파001	저조파001	명사	3.74	1.16	반대말
존공	존모	존공001	존모001	명사	3.72	1.24	반대말
존당	영존	존당001	영존001	명사	3.72	1.14	반대말
존당	존대인	존당001	존대인001	명사	3.84	1.12	반대말
존모	노대인	존모001	노대인002	명사	3.39	1.17	반대말
졸년	생년	졸년001	생년001	명사	3.74	1.2	반대말
졸보기	멀리보기	졸보기001	멀리보기002	명사	3.86	1.09	반대말
졸보기	원시경	졸보기002	원시경001	명사	3.54	1.24	반대말
졸보기	원안경	졸보기002	원안경001	명사	3.67	1.16	반대말
졸부	대장부	졸부001	대장부001	명사	3.84	1.21	반대말
졸업생	비졸업생	졸업생001	비졸업생001	명사	4.02	1.07	반대말
졸작	걸작	졸작001	걸작001	명사	3.94	1.11	반대말
좁다랗다	널따랗다	좁다랗다001	널따랗다001	형용사	4.09	1.07	반대말
종	횡	종018	횡004	명사	4.01	1.05	반대말
종간하다	창간하다	종간하다001	창간하다001	동사	3.97	1.11	반대말
종교인	비종교인	종교인001	비종교인001	명사	4.04	1.04	반대말
종극	꽃등	종극001	꽃등001	명사	3.25	1.31	반대말
종극	본시	종극001	본시001	명사	3.6	1.29	반대말
종극	본초	종극001	본초001	명사	3.79	1.17	반대말
종극	초두	종극001	초두002	명사	3.68	1.2	반대말
종극	초번	종극001	초번003	명사	3.83	1.22	반대말
종극	초야	종극001	초야001	명사	3.65	1.19	반대말
종극	최전	종극001	최전002	명사	3.8	1.23	반대말
종극	최초	종극001	최초001	명사	3.73	1.21	반대말
종년	남노	종년001	남노001	명사	3.7	1.2	반대말
종년	창두	종년001	창두001	명사	3.88	1.11	반대말
종렬	횡렬	종렬001	횡렬001	명사	3.93	1.14	반대말
종렬하다	횡렬하다	종렬하다001	횡렬하다001	동사	3.86	1.15	반대말
종료	개시	종료001	개시010	명사	4.11	1.02	반대말
종료되다	개시되다	종료되다001	개시되다001	동사	4.11	1.03	반대말
종모	종빈	종모001	종빈001	명사	3.58	1.23	반대말
종모마	씨암말	종모마001	씨암말001	명사	3.96	1.07	반대말
종모마	종빈마	종모마001	종빈마001	명사	3.76	1.22	반대말
종모우	씨암소	종모우001	씨암소001	명사	3.84	1.11	반대말
종모우	종빈우	종모우001	종빈우001	명사	3.74	1.19	반대말
종무식	시무식	종무식001	시무식001	명사	3.95	1.07	반대말
종무하다	시무하다	종무하다002	시무하다002	동사	4	1.11	반대말
종반	가로무늬	종반004	가로무늬001	명사	3.7	1.18	반대말
종발하다	시발하다	종발하다001	시발하다001	동사	3.78	1.06	반대말
종복	비녀	종복001	비녀002	명사	3.4	1.29	반대말
종복	종년	종복001	종년001	명사	3.51	1.29	반대말
종복	종비	종복001	종비001	명사	3.48	1.25	반대말
종비	남노	종비001	남노001	명사	3.78	1.12	반대말
종비	노복	종비001	노복001	명사	3.52	1.29	반대말
종빈돈	종모돈	종빈돈001	종모돈001	명사	3.79	1.21	반대말
종빈축	종모축	종빈축001	종모축001	명사	3.78	1.07	반대말
종사	씨줄	종사021	씨줄001	명사	3.6	1.13	반대말
종사	횡사	종사021	횡사004	명사	3.9	1.04	반대말
종서	횡서	종서001	횡서001	명사	3.87	1.05	반대말
종선	횡선	종선002	횡선001	명사	3.98	1.08	반대말
종속도	초속	종속도001	초속001	명사	3.64	1.15	반대말
종업	시업	종업002	시업001	명사	3.79	1.08	반대말
종업식	시업식	종업식001	시업식002	명사	3.93	1.08	반대말
종연	개연	종연001	개연006	명사	3.8	1.11	반대말
종이금	금이종	종이금001	금이종001	명사	3.52	1.2	반대말
종전하다	개전하다	종전하다001	개전하다004	동사	3.98	1.06	반대말
종착역	시발역	종착역001	시발역001	명사	4.01	1.07	반대말
종철	횡철	종철001	횡철001	명사	3.8	1.19	반대말
종패스	횡패스	종패스001	횡패스001	명사	3.82	1.1	반대말
종항	출항	종항001	출항001	명사	3.99	1.06	반대말
종화하다	소화하다	종화하다002	소화하다007	동사	3.89	1.15	반대말
좋다	나쁘다	좋다001	나쁘다001	형용사	4.25	0.95	반대말
좌	오른편	좌001	오른편001	명사	3.95	1.09	반대말
좌	우방	좌001	우방003	명사	3.62	1.21	반대말
좌간의대부	우간의대부	좌간의대부001	우간의대부001	명사	3.66	1.23	반대말
좌간의대부	우간의대부	좌간의대부002	우간의대부002	명사	3.62	1.19	반대말
좌거	우익	좌거001	우익002	명사	3.78	1.16	반대말
좌거	우익군	좌거001	우익군001	명사	3.73	1.23	반대말
좌경	우경	좌경001	우경002	명사	3.96	1.12	반대말
좌경	우경	좌경002	우경003	명사	4.05	1.05	반대말
좌경하다	우경하다	좌경하다001	우경하다002	동사	3.92	1.05	반대말
좌경화	우경화	좌경화001	우경화001	명사	3.95	1.11	반대말
좌고	우면	좌고001	우면001	명사	3.92	1	반대말
좌고	행상	좌고004	행상004	명사	3.66	1.19	반대말
좌관맥	오른관맥	좌관맥001	오른관맥001	명사	3.89	1.05	반대말
좌궁	오른활	좌궁001	오른활001	명사	3.7	1.13	반대말
좌궁깃	우궁우	좌궁깃001	우궁우001	명사	3.86	1.16	반대말
좌권	우계	좌권001	우계003	명사	3.72	1.2	반대말
좌권	우권	좌권001	우권001	명사	4	1	반대말
좌기	우개	좌기001	우개001	명사	3.74	1.22	반대말
좌당	우당	좌당001	우당002	명사	4.02	0.98	반대말
좌반신	우반신	좌반신001	우반신001	명사	4.02	1.06	반대말
좌배석	우배석	좌배석001	우배석001	명사	4.06	1.01	반대말
좌번	우번	좌번001	우번001	명사	3.93	1.06	반대말
좌변청	우변	좌변청001	우변003	명사	3.81	1.16	반대말
좌변포도대장	우변포도대장	좌변포도대장001	우변포도대장001	명사	3.81	1.1	반대말
좌보궐	우보궐	좌보궐001	우보궐001	명사	3.92	1.11	반대말
좌보궐	우보궐	좌보궐002	우보궐002	명사	3.89	1.19	반대말
좌복야	상서우복야	좌복야001	상서우복야001	명사	3.5	1.28	반대말
좌사	우사	좌사001	우사006	명사	3.65	1.26	반대말
좌사낭중	우사낭중	좌사낭중001	우사낭중001	명사	3.62	1.14	반대말
좌사어솔부	태자우사어솔부	좌사어솔부001	태자우사어솔부001	명사	3.54	1.23	반대말
좌사어솔부	태자우위솔부	좌사어솔부001	태자우위솔부001	명사	3.51	1.26	반대말
좌사의대부	우사의대부	좌사의대부001	우사의대부001	명사	3.87	1.06	반대말
좌산기상시	우산기상시	좌산기상시001	우산기상시001	명사	3.89	1.18	반대말
좌산기상시	우산기상시	좌산기상시002	우산기상시002	명사	3.69	1.22	반대말
좌상시	우상시	좌상시001	우상시001	명사	3.79	1.17	반대말
좌서윤	세자우서윤	좌서윤001	세자우서윤001	명사	3.54	1.25	반대말
좌서자	태자우서자	좌서자001	태자우서자001	명사	3.53	1.22	반대말
좌석	입석	좌석001	입석004	명사	4	1.1	반대말
좌선	우선	좌선001	우선005	명사	3.99	0.97	반대말
좌선룡	우선룡	좌선룡001	우선룡001	명사	3.94	1.12	반대말
좌수	오른손	좌수001	오른손001	명사	3.74	1.2	반대말
좌수군절도사	우수군절도사	좌수군절도사001	우수군절도사001	명사	3.74	1.11	반대말
좌수사	우수군절도사	좌수사001	우수군절도사001	명사	3.34	1.17	반대말
좌수사	우수사	좌수사001	우수사001	명사	3.74	1.26	반대말
좌승	상서우승	좌승001	상서우승001	명사	3.53	1.29	반대말
좌승	우승	좌승001	우승002	명사	3.65	1.17	반대말
좌승	우승	좌승002	우승003	명사	3.78	1.14	반대말
좌승지	우승지	좌승지001	우승지001	명사	3.81	1.29	반대말
좌승지	우승지	좌승지002	우승지002	명사	3.7	1.25	반대말
좌시중	문하우시중	좌시중002	문하우시중002	명사	3.53	1.28	반대말
좌심방	오른심방	좌심방001	오른심방001	명사	4.04	0.99	반대말
좌심방	오른편염통방	좌심방001	오른편염통방001	명사	3.51	1.15	반대말
좌심실	오른심실	좌심실001	오른심실001	명사	3.82	1.18	반대말
좌심실	오른편염통집	좌심실001	오른편염통집001	명사	3.7	1.17	반대말
좌안	오른눈	좌안002	오른눈001	명사	4	1.03	반대말
좌안	우안	좌안002	우안004	명사	3.9	1.07	반대말
좌연사	우연사	좌연사001	우연사001	명사	3.99	1.06	반대말
좌열	오른줄	좌열001	오른줄001	명사	3.9	1.12	반대말
좌열	우열	좌열001	우열002	명사	4.03	1.06	반대말
좌영	우영	좌영001	우영002	명사	3.85	1.17	반대말
좌영	선헤엄	좌영002	선헤엄001	명사	3.46	1.14	반대말
좌영	입영	좌영002	입영002	명사	3.87	1.08	반대말
좌유덕	태자우유덕	좌유덕001	태자우유덕001	명사	3.57	1.22	반대말
좌윤	삼사우윤	좌윤001	삼사우윤001	명사	3.4	1.22	반대말
좌익	우익군	좌익002	우익군001	명사	3.96	1.08	반대말
좌익군	우익군	좌익군001	우익군001	명사	4.19	0.95	반대말
좌익선	우익선	좌익선001	우익선001	명사	3.83	1.24	반대말
좌점	우점	좌점001	우점001	명사	3.73	1.09	반대말
좌족	우족	좌족002	우족002	명사	3.92	1.08	반대말
좌종사	우종사	좌종사001	우종사001	명사	3.6	1.31	반대말
좌질굿	우질굿	좌질굿001	우질굿001	명사	3.94	1.08	반대말
좌천	승전	좌천001	승전001	명사	4.01	1.03	반대말
좌천	영전	좌천001	영전009	명사	3.87	1.14	반대말
좌천	우천	좌천001	우천004	명사	3.97	1.05	반대말
좌천하다	영전하다	좌천하다001	영전하다003	동사	3.89	1.09	반대말
좌첨사	태자우첨사	좌첨사001	태자우첨사001	명사	3.73	1.14	반대말
좌청도솔부	태자우청도솔부	좌청도솔부001	태자우청도솔부001	명사	3.45	1.2	반대말
좌측	우방	좌측001	우방003	명사	3.72	1.18	반대말
좌측면	우측면	좌측면001	우측면001	명사	4.16	0.98	반대말
좌측통행	우측통행	좌측통행001	우측통행001	명사	4.19	0.99	반대말
좌투우타	좌투좌타	좌투우타001	좌투좌타001	명사	3.63	1.22	반대말
좌파	우파	좌파002	우파002	명사	4.17	0.89	반대말
좌평장사	우평장사	좌평장사001	우평장사001	명사	3.58	1.19	반대말
좌포도대장	우변포도대장	좌포도대장001	우변포도대장001	명사	3.7	1.23	반대말
좌포도대장	우포장	좌포도대장001	우포장001	명사	3.61	1.23	반대말
좌포장	우변포도대장	좌포장001	우변포도대장001	명사	3.46	1.17	반대말
좌협무	우협무	좌협무001	우협무001	명사	3.96	1.05	반대말
좌회전	우회전	좌회전001	우회전001	명사	4.07	1.05	반대말
주간	야간	주간003	야간001	명사	4.15	1.03	반대말
주간	야간	주간004	야간002	명사	4.13	1.05	반대말
주간	야간부	주간004	야간부001	명사	4.01	1.1	반대말
주간반	야간반	주간반001	야간반001	명사	4.09	1.08	반대말
주간부	야간	주간부001	야간002	명사	4.03	1.08	반대말
주간부	야간부	주간부001	야간부001	명사	3.96	1	반대말
주관	객관	주관002	객관005	명사	3.88	1.05	반대말
주기론	주리론	주기론001	주리론002	명사	3.63	1.22	반대말
주동	사동	주동003	사동002	명사	3.63	1.25	반대말
주동	사역	주동003	사역012	명사	3.55	1.15	반대말
주동	하임	주동003	하임001	명사	3.55	1.15	반대말
주동사	사역동사	주동사001	사역동사001	명사	3.69	1.11	반대말
주동사	하임움직씨	주동사001	하임움직씨001	명사	3.49	1.16	반대말
주리론	기일원론	주리론002	기일원론001	명사	3.21	1.33	반대말
주말권	평일권	주말권001	평일권001	명사	3.86	1.19	반대말
주문복	장내기옷	주문복001	장내기옷001	명사	3.71	1.15	반대말
주문품	기성품	주문품001	기성품001	명사	3.76	1.17	반대말
주식	부식	주식001	부식007	명사	3.85	1.12	반대말
주식	부식물	주식001	부식물001	명사	3.76	1.18	반대말
주식	부식품	주식001	부식품001	명사	3.78	1.16	반대말
주식	부식	주식002	부식007	명사	3.62	1.21	반대말
주식	부식물	주식002	부식물001	명사	3.56	1.25	반대말
주식	부식품	주식002	부식품001	명사	3.65	1.16	반대말
주심	부심	주심002	부심003	명사	3.56	1.34	반대말
주심	부심판	주심002	부심판001	명사	3.56	1.16	반대말
주원료	부원료	주원료001	부원료001	명사	3.88	1.04	반대말
주원인	부인	주원인001	부인009	명사	3.64	1.27	반대말
주원인	종인	주원인001	종인004	명사	3.66	1.21	반대말
주의	부주의	주의011	부주의001	명사	4.15	1.02	반대말
주인	종인	주인007	종인004	명사	3.87	1.14	반대말
주인댁	밖	주인댁002	밖006	명사	3.59	1.24	반대말
주인댁	밖주인	주인댁002	밖주인001	명사	3.62	1.19	반대말
주전	주화	주전004	주화001	명사	3.58	1.14	반대말
주전론	주화론	주전론001	주화론001	명사	3.63	1.2	반대말
주전론자	주화론자	주전론자001	주화론자001	명사	3.66	1.2	반대말
주전파	주화파	주전파001	주화파001	명사	3.77	1.06	반대말
주체	객체	주체005	객체004	명사	3.96	1.12	반대말
주체	교체	주체005	교체003	명사	3.51	1.21	반대말
주체	객체	주체006	객체002	명사	3.84	1.14	반대말
주체	물격	주체006	물격001	명사	3.46	1.3	반대말
주체성	타자성	주체성001	타자성001	명사	3.61	1.24	반대말
주침	밤잠	주침002	밤잠001	명사	3.68	1.18	반대말
주학	야학	주학002	야학001	명사	3.81	1.13	반대말
주행	야행	주행004	야행002	명사	3.97	1.04	반대말
주행성	야행성	주행성001	야행성001	명사	3.91	1.04	반대말
주행하다	야행하다	주행하다004	야행하다002	동사	3.92	1.16	반대말
주후	비시	주후001	비시005	명사	3.54	1.22	반대말
주후	서기전	주후001	서기전001	명사	3.72	1.11	반대말
주후	서력기원전	주후001	서력기원전001	명사	3.66	1.08	반대말
주후	주전	주후001	주전003	명사	3.83	1.13	반대말
죽다	살다	죽다001	살다001	동사	4.28	0.97	반대말
죽다	살다	죽다003	살다003	동사	4.15	1	반대말
죽다	살다	죽다004	살다004	동사	4.29	1	반대말
죽다	살다	죽다008	살다008	동사	4.22	1	반대말
죽순이	죽돌이	죽순이001	죽돌이001	명사	3.86	1.15	반대말
죽이다	살리다	죽이다001	살리다001	동사	4.16	0.94	반대말
죽이다	살리다	죽이다005	살리다005	동사	4.28	0.97	반대말
죽이다	살리다	죽이다006	살리다006	동사	4.22	0.98	반대말
죽이다	살리다	죽이다007	살리다007	동사	4.2	0.92	반대말
준마	노마	준마001	노마005	명사	3.85	1.16	반대말
준말	본딧말	준말001	본딧말001	명사	3.6	1.17	반대말
준말	본말	준말001	본말001	명사	3.78	1.04	반대말
줄다	늘다	줄다001	늘다001	동사	4.2	1.03	반대말
줄무더기형제	동복형제	줄무더기형제001	동복형제001	명사	3.64	1.22	반대말
줄어들다	늘어나다	줄어들다001	늘어나다001	동사	4.13	0.98	반대말
줌앞가다	줌뒤가다	줌앞가다001	줌뒤가다001	동사	3.82	1.1	반대말
중간	개간	중간007	개간002	명사	3.22	1.25	반대말
중노동	경노동	중노동001	경노동001	명사	3.69	1.19	반대말
중대시되다	경시되다	중대시되다001	경시되다001	동사	3.98	0.99	반대말
중량	경량	중량004	경량002	명사	3.85	1.1	반대말
중률	경형	중률001	경형001	명사	3.73	1.16	반대말
중무기	경화기	중무기001	경화기001	명사	3.67	1.25	반대말
중무장	경무장	중무장001	경무장001	명사	3.84	1.14	반대말
중무장군	장무장군	중무장군001	장무장군001	명사	3.58	1.26	반대말
중범자	경범자	중범자001	경범자001	명사	3.3	1.36	반대말
중범자	경범죄자	중범자001	경범죄자001	명사	3.31	1.33	반대말
중범죄자	경범자	중범죄자001	경범자001	명사	3.69	1.19	반대말
중범죄자	경범죄자	중범죄자001	경범죄자001	명사	3.27	1.35	반대말
중상자	경상자	중상자001	경상자001	명사	3.76	1.21	반대말
중시되다	경시되다	중시되다001	경시되다001	동사	4.04	1.01	반대말
중시하다	경시하다	중시하다001	경시하다004	동사	3.99	1.01	반대말
중입자	렙톤	중입자001	렙톤001	명사	3.23	1.23	반대말
중전	경전	중전006	경전012	명사	3.62	1.15	반대말
중전	경전기	중전006	경전기001	명사	3.55	1.24	반대말
중전기	경전	중전기001	경전012	명사	3.68	1.2	반대말
중전기	경전기	중전기001	경전기001	명사	3.79	1.11	반대말
중책하다	경책하다	중책하다001	경책하다001	동사	3.81	1.14	반대말
중탄	경탄	중탄001	경탄006	명사	3.85	1.1	반대말
중하성	중상성	중하성001	중상성001	명사	3.9	1.05	반대말
중형	경형	중형005	경형002	명사	3.74	1.22	반대말
중화기	경무기	중화기002	경무기001	명사	3.69	1.17	반대말
중화기	경화기	중화기002	경화기001	명사	3.64	1.2	반대말
중화물	경화물	중화물001	경화물001	명사	3.65	1.23	반대말
즉후	즉전	즉후001	즉전001	명사	3.84	1.07	반대말
즐거워하다	괴로워하다	즐거워하다001	괴로워하다001	동사	4.06	1.01	반대말
증가량	감소량	증가량001	감소량001	명사	4.08	1.02	반대말
증가분	감소분	증가분001	감소분001	명사	4.23	0.93	반대말
증가수열	감소열	증가수열001	감소열001	명사	3.83	1.14	반대말
증가하다	감소하다	증가하다001	감소하다001	동사	4.23	0.99	반대말
증감법	감감법	증감법001	감감법001	명사	4.02	1.15	반대말
증감제	감감제	증감제002	감감제001	명사	3.83	1.2	반대말
증군하다	감군하다	증군하다001	감군하다001	동사	4.17	1.03	반대말
